timestamp,tx_id,creatorid,activity_name,function_args,endorsers_id,tx_status,readkeys,writekeys,rangekeys,transaction_type,block number,commit order,0
2022-04-12T15:46:55.615Z,4419a8d0b375da13b2f9407ecb8afcbdf5ba559689d72b21b2061fece01782ca,Org1MSP,Func4,"[10134"",""1013400"",""10629"",""1062900""]""",Org1MSP Org2MSP ,VALID,, 10134 10629,,WT,99,10237,0
2022-04-12T15:46:55.616Z,2a298cdcdd8c7f027682b4fa69b124b9a4c5cf56c89bb3510f756aba0936ea72,Org1MSP,Func4,"[10001"",""1000100"",""10675"",""1067500""]""",Org1MSP Org2MSP ,VALID,, 10001 10675,,WT,99,10247,0
2022-04-12T15:46:55.617Z,5d63b853790c315f96aeb46a63635088c63261a04c3334048eae426fccb4090c,Org1MSP,Func13,"[695"",""705"",""6771"",""6801""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10242,0
2022-04-12T15:46:55.618Z,77a8cda82c883dbbf77240f32d102d1c0aa60e1f02dcbed3b59d63e9f665698c,Org1MSP,Func13,"[10"",""40"",""1766"",""1786""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10230,0
2022-04-12T15:46:55.625Z,dc0f6250a608e075e018aef4bc799cf487b923b167b18ad89cbe57839f6de41c,Org1MSP,Func1,"[1"",""59""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 1 59,,,RT,99,10241,0
2022-04-12T15:46:55.643Z,0f545a0f1e184266927aff6f529325edc40ad830c335097a50abdce995305c3e,Org1MSP,Func13,"[72"",""82"",""26"",""46""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10235,0
2022-04-12T15:46:55.643Z,ef2389bea5dc1544cb51428e5db9e988987c3df0fae4bbbacfd66ec18cc8109b,Org1MSP,Func13,"[454"",""484"",""14"",""34""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10236,0
2022-04-12T15:46:55.644Z,a6679a1485d58099efb2f76f0f164781722bd1672fd3d750482024cfc550d0dc,Org1MSP,Func13,"[3741"",""3751"",""1"",""31""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10234,0
2022-04-12T15:46:55.648Z,3011dcef5b112f24458edb350f4b84a11a7e5aa1e88193f5c4e16f2f1a970c3f,Org1MSP,Func1,"[2981"",""5416""]""",Org1MSP Org2MSP ,VALID, 2981 5416,,,RT,99,10231,0
2022-04-12T15:46:55.648Z,4cad5394c68d2ad89b115a4267e876256870ddd0437bd3e7820492276512d868,Org1MSP,Func13,"[219"",""249"",""140"",""160""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10233,0
2022-04-12T15:46:55.649Z,46ce9b01f9d31eb9dab4eb83ebaaad761e6cd880d50d3733314ebb816ce650ca,Org1MSP,Func1,"[9"",""5""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 5 9,,,RT,99,10232,0
2022-04-12T15:46:55.651Z,dca4844364257b0c1fe6b231fec17b493fcc7560b2b5f989105fd48958f0d7af,Org1MSP,Func13,"[3"",""33"",""4"",""14""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10229,0
2022-04-12T15:46:55.657Z,26f234be98959f2f436b88619825bc5bce4852044736e10d25cff7ab8a70f02f,Org1MSP,Func4,"[10234"",""1023400"",""10021"",""1002100""]""",Org1MSP Org2MSP ,VALID,, 10021 10234,,WT,99,10227,0
2022-04-12T15:46:55.661Z,90a3d412f64b224fa9047b0b09d8e5985c27418169f43c4533124677f3657362,Org1MSP,Func13,"[6"",""36"",""2"",""32""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10228,0
2022-04-12T15:46:55.663Z,a15c1937823f6dec9b9d8212af66f4f8d51628d924c8ae0fb46a0bb757d9d9c1,Org1MSP,Func4,"[10133"",""1013300"",""10012"",""1001200""]""",Org1MSP Org2MSP ,VALID,, 10012 10133,,WT,99,10225,0
2022-04-12T15:46:55.676Z,eb4a8cb44c8bb813abdf806bbd80e3c0cd62801e558f662b1d86e5c0fe295abc,Org1MSP,Func13,"[138"",""158"",""257"",""277""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10212,0
2022-04-12T15:46:55.676Z,5b148ec734e34acbf3402a4a3bdec1fd126591e81229d251f8af4238f1315a95,Org1MSP,Func13,"[2630"",""2650"",""328"",""348""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10222,0
2022-04-12T15:46:55.677Z,6a413e0efd12312962c8223b19ed5683d87e7cd1c41ca9709153dc1d36eeb711,Org1MSP,Func4,"[12773"",""1277300"",""10006"",""1000600""]""",Org1MSP Org2MSP ,VALID,, 10006 12773,,WT,99,10224,0
2022-04-12T15:46:55.679Z,0219db0ccb3ab44dbf2500db3020c209c20d7ea1765faf93dd21db9aa076a406,Org1MSP,Func13,"[155"",""165"",""8495"",""8505""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10223,0
2022-04-12T15:46:55.679Z,6bdca754f57365fadf996209420a85b7cafc462fc71abd37e1173b638bc13cc4,Org1MSP,Func4,"[18924"",""1892400"",""10380"",""1038000""]""",Org1MSP Org2MSP ,VALID,, 10380 18924,,WT,99,10226,0
2022-04-12T15:46:55.681Z,ef35fbd07ba62959698a1d93223b135820f4b82b2192dd2da5853c5c544999a9,Org1MSP,Func13,"[6190"",""6220"",""1289"",""1299""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10220,0
2022-04-12T15:46:55.684Z,b2ad863ae84710760d67790ad84234d4244f358d26eb6742f1cf731c48e9faee,Org1MSP,Func7,"[47"",""100"",""8"",""100""]""",Org1MSP Org2MSP ,VALID, 47 8, 47 8,,UT,99,10217,0
2022-04-12T15:46:55.684Z,d9f0da7cc7691446c8b876175fd57fb74f859d7ec547267fca205851094fc8c7,Org1MSP,Func13,"[5405"",""5435"",""862"",""882""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10219,0
2022-04-12T15:46:55.686Z,c95e9c4d45131dda343d804063b1d70b720c4a1963447c4da2cd9a195b784fa4,Org1MSP,Func4,"[10000"",""1000000"",""10003"",""1000300""]""",Org1MSP Org2MSP ,VALID,, 10000 10003,,WT,99,10213,0
2022-04-12T15:46:55.692Z,b05ab23e990dc650c603b357063c03bf65f2699f1878c79a71e37161d32c6a45,Org1MSP,Func1,"[8444"",""1""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 1 8444,,,RT,99,10221,0
2022-04-12T15:46:55.710Z,4aae632b8bee4122813ab07412fe026601a2de33980ad0a734d6bf6014d3b781,Org1MSP,Func7,"[2379"",""100"",""30"",""100""]""",Org1MSP Org2MSP ,VALID, 2379 30, 2379 30,,UT,99,10218,0
2022-04-12T15:46:55.711Z,cad282c3ed152c4bd52f8218b95824922e0503151e659094f60ab947d123f742,Org1MSP,Func1,"[148"",""274""]""",Org1MSP Org2MSP ,VALID, 148 274,,,RT,99,10210,0
